fps,time,date,plyrName,plyrLocation,plyrHealth,plyrInventory,plyrArmor,plyrOffhand,plyrStatus,plyrHunger,plyrSat,plyrView,plyrFacing,plyrSelectedSlot,plyrSelectedItem,plyrRideState,plyrRideVehicle,plyrMomentum
45.0,12:37:52.572390100,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
45.0,12:37:52.586926200,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
45.0,12:37:52.591925100,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
45.0,12:37:52.596953100,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
45.0,12:37:52.599950600,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
45.0,12:37:52.607465300,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
45.0,12:37:52.656633,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
45.0,12:37:52.711006200,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:52.762319100,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:52.815415300,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:52.860002300,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:52.915267200,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:52.966666100,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6578603685951299, -0.10192513302022353, -0.7462110979412526]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.038855800,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6316722159670431, -0.07323887440993794, -0.7717682805418026]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.059950400,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.6181507046674818, -0.05495085466852642, -0.7841365377855404]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.117315900,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.5938198153868273, -0.03141143202631102, -0.8039846695006135]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.164652900,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.577065773930204, -0.015707986764561047, -0.8165466010645928]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.229218700,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.5706564026478096, -0.013090264425198693, -0.821084596795202]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.269529800,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.5706564026478096, -0.013090264425198693, -0.821084596795202]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.319652,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.5706564026478096, -0.013090264425198693, -0.821084596795202]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.365094100,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.5728040608594184, -0.013090264425198693, -0.8195877944675837]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.436075100,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.670495021897996, -0.08628704237117145, -0.7368792112204289]",west,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.468658700,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.8459396366700875, -0.19252265906107627, -0.4973139419506886]",south,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
29.0,12:37:53.530959,2025-11-10,literal{minecrafter256},"(104.79001443429406, 72.0, 153.43938865010162)",20.0,[],"Armor Slot 0: None, Count: 0; Armor Slot 1: None, Count: 0; Armor Slot 2: None, Count: 0; Armor Slot 3: None, Count: 0; ","Offhand: None, Count: 0; ",[],20.0,20.0,"[-0.9002148471689893, -0.20535087121808424, -0.3839846984275378]",south,6,0 minecraft:air,False,Player is not currently riding anything,0.0784000015258789
